,day,cumulative_infected,left,right,type_pretty,efficacy,policy
1142,3.0,0.00782931034482768,0.011179655172413575,0.0044793103448275105,70%,Vaccine Efficacy 70%,D1
1143,4.0,0.015196206896551554,0.019816551724137762,0.010575862068965346,70%,Vaccine Efficacy 70%,D1
1144,5.0,0.025692413793103698,0.031791724137931084,0.01959413793103428,70%,Vaccine Efficacy 70%,D1
1145,6.0,0.03937517241379302,0.04576827586206883,0.032982758620689646,70%,Vaccine Efficacy 70%,D1
1146,7.0,0.05150310344827607,0.05876827586206897,0.04423793103448259,70%,Vaccine Efficacy 70%,D1
1147,8.0,0.06251068965517227,0.07803310344827599,0.046989655172413825,70%,Vaccine Efficacy 70%,D1
1148,9.0,0.07687793103448257,0.0928627586206895,0.06089344827586215,70%,Vaccine Efficacy 70%,D1
1149,10.0,0.09387724137931036,0.11044000000000002,0.07731586206896555,70%,Vaccine Efficacy 70%,D1
1150,11.0,0.11339965517241396,0.13114379310344818,0.09565379310344807,70%,Vaccine Efficacy 70%,D1
1151,12.0,0.13580275862068977,0.1541875862068965,0.1174172413793104,70%,Vaccine Efficacy 70%,D1
1152,13.0,0.16001689655172413,0.1789948275862068,0.1410379310344827,70%,Vaccine Efficacy 70%,D1
1153,14.0,0.17897827586206871,0.19807172413793092,0.15988517241379305,70%,Vaccine Efficacy 70%,D1
1154,15.0,0.19373896551724132,0.21487103448275863,0.17260689655172398,70%,Vaccine Efficacy 70%,D1
1155,16.0,0.20905206896551715,0.22991137931034497,0.18819448275862072,70%,Vaccine Efficacy 70%,D1
1156,17.0,0.22489896551724145,0.24540413793103452,0.20439310344827596,70%,Vaccine Efficacy 70%,D1
1157,18.0,0.2414351724137932,0.2619634482758619,0.22090586206896565,70%,Vaccine Efficacy 70%,D1
1158,19.0,0.2575844827586205,0.27802482758620667,0.23714275862068976,70%,Vaccine Efficacy 70%,D1
1159,20.0,0.2744803448275861,0.29419655172413783,0.2547631034482759,70%,Vaccine Efficacy 70%,D1
1160,21.0,0.28754758620689647,0.30683344827586223,0.26826206896551724,70%,Vaccine Efficacy 70%,D1
1161,22.0,0.2974641379310346,0.3168217241379309,0.2781055172413793,70%,Vaccine Efficacy 70%,D1
1162,23.0,0.3071872413793104,0.3264024137931035,0.28797034482758616,70%,Vaccine Efficacy 70%,D1
1163,24.0,0.3168193103448276,0.33566896551724135,0.29797,70%,Vaccine Efficacy 70%,D1
1164,25.0,0.3258793103448276,0.34442689655172415,0.307331724137931,70%,Vaccine Efficacy 70%,D1
1165,26.0,0.33553413793103437,0.35379862068965523,0.31726724137931034,70%,Vaccine Efficacy 70%,D1
1166,27.0,0.34483482758620665,0.3629558620689656,0.3267131034482758,70%,Vaccine Efficacy 70%,D1
1167,28.0,0.35229827586206913,0.3703027586206897,0.3342924137931036,70%,Vaccine Efficacy 70%,D1
1168,29.0,0.35871724137931044,0.3761279310344829,0.34130655172413804,70%,Vaccine Efficacy 70%,D1
1169,30.0,0.3650958620689653,0.3821106896551725,0.3480813793103447,70%,Vaccine Efficacy 70%,D1
1170,31.0,0.37191620689655186,0.3887558620689657,0.3550758620689655,70%,Vaccine Efficacy 70%,D1
1171,32.0,0.3792482758620689,0.3958255172413793,0.3626713793103447,70%,Vaccine Efficacy 70%,D1
1172,33.0,0.38718103448275853,0.4035679310344829,0.37079482758620674,70%,Vaccine Efficacy 70%,D1
1173,34.0,0.39523206896551727,0.41097620689655173,0.37948689655172413,70%,Vaccine Efficacy 70%,D1
1174,35.0,0.40204482758620697,0.41735724137931035,0.38673448275862066,70%,Vaccine Efficacy 70%,D1
1175,36.0,0.4080575862068966,0.42192206896551726,0.39419379310344843,70%,Vaccine Efficacy 70%,D1
1176,37.0,0.4144079310344827,0.42824000000000007,0.4005768965517242,70%,Vaccine Efficacy 70%,D1
1177,38.0,0.4214710344827586,0.43509206896551716,0.4078489655172414,70%,Vaccine Efficacy 70%,D1
1178,39.0,0.4292379310344828,0.442631379310345,0.4158434482758621,70%,Vaccine Efficacy 70%,D1
1179,40.0,0.4370879310344828,0.4504586206896552,0.4237175862068964,70%,Vaccine Efficacy 70%,D1
1180,41.0,0.4455396551724138,0.45864586206896557,0.43243310344827596,70%,Vaccine Efficacy 70%,D1
1181,42.0,0.45267103448275847,0.46553241379310345,0.4398089655172413,70%,Vaccine Efficacy 70%,D1
1182,43.0,0.4587931034482758,0.4720558620689655,0.44553103448275855,70%,Vaccine Efficacy 70%,D1
1183,44.0,0.4653024137931034,0.4784686206896552,0.45213793103448285,70%,Vaccine Efficacy 70%,D1
1184,45.0,0.4725589655172413,0.485699655172414,0.4594186206896552,70%,Vaccine Efficacy 70%,D1
1185,46.0,0.4796424137931035,0.4927237931034482,0.4665596551724138,70%,Vaccine Efficacy 70%,D1
1186,47.0,0.48742310344827594,0.5003558620689654,0.4744903448275861,70%,Vaccine Efficacy 70%,D1
1187,48.0,0.4953217241379311,0.5080889655172413,0.48255413793103447,70%,Vaccine Efficacy 70%,D1
1188,49.0,0.5014513793103448,0.5140572413793104,0.48884482758620706,70%,Vaccine Efficacy 70%,D1
1189,50.0,0.5068693103448276,0.5190327586206898,0.4947062068965518,70%,Vaccine Efficacy 70%,D1
1190,51.0,0.5127499999999998,0.5248486206896552,0.5006513793103449,70%,Vaccine Efficacy 70%,D1
1191,52.0,0.5184779310344828,0.5305593103448277,0.5063979310344827,70%,Vaccine Efficacy 70%,D1
1192,53.0,0.5244620689655172,0.5363686206896553,0.5125575862068966,70%,Vaccine Efficacy 70%,D1
1193,54.0,0.530419655172414,0.5421720689655171,0.5186665517241378,70%,Vaccine Efficacy 70%,D1
1194,55.0,0.537046551724138,0.5485437931034483,0.5255479310344826,70%,Vaccine Efficacy 70%,D1
1195,56.0,0.5423403448275863,0.5537058620689654,0.530973793103448,70%,Vaccine Efficacy 70%,D1
1196,57.0,0.5467075862068965,0.5579648275862068,0.5354496551724137,70%,Vaccine Efficacy 70%,D1
1197,58.0,0.5515999999999999,0.5628489655172414,0.5403506896551725,70%,Vaccine Efficacy 70%,D1
1198,59.0,0.5570386206896552,0.5681941379310345,0.5458824137931034,70%,Vaccine Efficacy 70%,D1
1199,60.0,0.5623037931034484,0.5731644827586206,0.5514427586206896,70%,Vaccine Efficacy 70%,D1
1200,1.0,0.0,0.0015658620689656534,-0.0015658620689656534,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1201,2.0,0.0050034482758619485,0.007973793103448167,0.002032068965517369,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1202,3.0,0.016038965517241353,0.021808275862069054,0.010270344827586283,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1203,4.0,0.03609310344827601,0.045324482758620624,0.026861379310344876,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1204,5.0,0.06835068965517249,0.08111896551724154,0.055581724137931,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1205,6.0,0.11432517241379303,0.1275968965517242,0.10105379310344836,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1206,7.0,0.15175172413793098,0.16493827586206905,0.1385658620689655,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1207,8.0,0.18184655172413794,0.19790551724137947,0.16578724137931028,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1208,9.0,0.23627241379310346,0.253751724137931,0.21879379310344826,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1209,10.0,0.3059637931034483,0.32410241379310345,0.2878248275862069,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1210,11.0,0.3826755172413792,0.40070310344827587,0.36464827586206905,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1211,12.0,0.4597120689655173,0.47688517241379313,0.4425396551724138,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1212,13.0,0.5320086206896553,0.5483941379310345,0.5156237931034483,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1213,14.0,0.5842582758620689,0.5994917241379311,0.5690241379310345,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1214,15.0,0.6227696551724139,0.6371489655172415,0.60839,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1215,16.0,0.6618755172413793,0.6752179310344827,0.6485334482758621,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1216,17.0,0.6967386206896552,0.7091710344827586,0.6843051724137932,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1217,18.0,0.7258655172413793,0.7376737931034483,0.7140572413793103,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1218,19.0,0.7500451724137931,0.7614444827586206,0.7386451724137931,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1219,20.0,0.7698572413793103,0.7807796551724138,0.7589344827586207,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1220,21.0,0.7845279310344828,0.7949155172413793,0.7741396551724138,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1221,22.0,0.7949486206896552,0.805291724137931,0.7846055172413793,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1222,23.0,0.8040431034482759,0.8139327586206897,0.7941520689655173,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1223,24.0,0.8123555172413793,0.8217668965517241,0.8029448275862069,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1224,25.0,0.8200124137931035,0.8289599999999999,0.8110648275862069,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1225,26.0,0.8273993103448276,0.8358913793103449,0.8189082758620689,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1226,27.0,0.8342541379310344,0.8422668965517242,0.8262424137931035,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1227,28.0,0.8398382758620689,0.847346551724138,0.8323303448275862,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1228,29.0,0.8444610344827586,0.8514913793103448,0.8374313793103448,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1229,30.0,0.8495341379310345,0.8561703448275862,0.8428968965517242,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1230,31.0,0.8553037931034482,0.8617555172413793,0.8488524137931035,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1231,32.0,0.8613779310344828,0.8676868965517242,0.8550689655172414,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1232,33.0,0.8674934482758621,0.8735324137931034,0.8614544827586207,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1233,34.0,0.8733465517241379,0.8790227586206897,0.8676706896551725,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1234,35.0,0.8780872413793104,0.883468275862069,0.8727065517241379,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1235,36.0,0.8818668965517241,0.8871358620689656,0.8765986206896551,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1236,37.0,0.8860544827586208,0.8912017241379311,0.880908275862069,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1237,38.0,0.8901600000000001,0.8952162068965518,0.8851031034482758,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1238,39.0,0.8944855172413794,0.8993393103448276,0.889631724137931,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1239,40.0,0.8984041379310345,0.9030958620689655,0.8937110344827586,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1240,41.0,0.9023841379310344,0.9068055172413793,0.8979620689655172,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1241,42.0,0.905383448275862,0.9095637931034484,0.9012024137931035,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1242,43.0,0.9077879310344829,0.9118617241379311,0.9037144827586207,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1243,44.0,0.9105103448275862,0.9145306896551725,0.9064903448275863,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1244,45.0,0.913046551724138,0.9169331034482758,0.9091600000000001,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1245,46.0,0.9154937931034483,0.9192882758620688,0.9116979310344828,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1246,47.0,0.9180986206896552,0.9217872413793105,0.9144086206896551,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1247,48.0,0.9204620689655172,0.9239941379310345,0.9169289655172413,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1248,49.0,0.9223479310344829,0.9256913793103447,0.9190048275862068,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1249,50.0,0.9236610344827586,0.9269268965517242,0.9203955172413792,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1250,51.0,0.925001724137931,0.9282089655172415,0.9217948275862068,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1251,52.0,0.9265431034482758,0.9296637931034484,0.9234213793103447,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1252,53.0,0.9282289655172413,0.9312679310344828,0.9251896551724138,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1253,54.0,0.9295762068965516,0.9325289655172414,0.9266234482758621,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1254,55.0,0.9310758620689655,0.9339175862068965,0.9282337931034482,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1255,56.0,0.9322368965517241,0.9349486206896552,0.9295255172413794,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1256,57.0,0.9331213793103449,0.9358144827586206,0.930428275862069,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1257,58.0,0.9343031034482758,0.936883448275862,0.9317227586206895,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1258,59.0,0.9352913793103449,0.9377927586206897,0.9327893103448275,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1259,60.0,0.9363206896551725,0.9387510344827587,0.9338910344827586,0%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1260,1.0,1.9601178917520005e-16,0.0015455172413790651,-0.0015455172413792611,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1261,2.0,0.004609310344827416,0.007541034482758748,0.0016768965517242357,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1262,3.0,0.014187241379310394,0.01925931034482754,0.009114827586206933,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1263,4.0,0.031158965517241493,0.03930896551724126,0.023008965517241537,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1264,5.0,0.05873896551724129,0.06975344827586205,0.04772310344827584,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1265,6.0,0.09824413793103441,0.1097489655172412,0.08673931034482762,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1266,7.0,0.1298393103448276,0.14228827586206905,0.11739000000000004,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1267,8.0,0.15679620689655183,0.1721079310344828,0.14148413793103443,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1268,9.0,0.20536931034482747,0.22241172413793106,0.18832689655172416,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1269,10.0,0.2685648275862067,0.2862765517241379,0.250851724137931,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1270,11.0,0.33835241379310355,0.3561268965517241,0.3205782758620689,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1271,12.0,0.411623448275862,0.4290300000000001,0.39421724137931036,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1272,13.0,0.4818806896551724,0.49852931034482756,0.4652324137931034,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1273,14.0,0.5335020689655172,0.5492817241379311,0.517721379310345,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1274,15.0,0.5713775862068966,0.5865544827586208,0.5562,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1275,16.0,0.6114306896551724,0.6258462068965518,0.5970137931034484,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1276,17.0,0.6488562068965517,0.6625120689655172,0.6352,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1277,18.0,0.682233448275862,0.695224827586207,0.6692420689655172,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1278,19.0,0.7103582758620689,0.7226848275862069,0.6980320689655173,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1279,20.0,0.7338055172413793,0.7454924137931034,0.7221179310344827,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1280,21.0,0.7513096551724138,0.7624065517241378,0.7402127586206897,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1281,22.0,0.7638658620689656,0.7745734482758622,0.7531579310344827,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1282,23.0,0.7752541379310345,0.7858279310344827,0.76468,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1283,24.0,0.7849631034482758,0.7951524137931034,0.7747734482758621,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1284,25.0,0.7936772413793104,0.8033444827586207,0.7840089655172413,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1285,26.0,0.8018665517241379,0.8112113793103449,0.7925206896551725,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1286,27.0,0.809253448275862,0.8181241379310344,0.8003820689655172,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1287,28.0,0.8145255172413793,0.8227631034482757,0.8062875862068966,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1288,29.0,0.8193144827586207,0.8272403448275862,0.8113886206896552,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1289,30.0,0.824531724137931,0.8323010344827586,0.8167624137931034,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1290,31.0,0.83033,0.8377072413793103,0.822951724137931,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1291,32.0,0.8362727586206897,0.8434334482758621,0.8291124137931034,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1292,33.0,0.8423124137931035,0.8491234482758621,0.8355010344827586,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1293,34.0,0.8485175862068965,0.8549813793103449,0.8420537931034483,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1294,35.0,0.8530786206896551,0.8592703448275862,0.846886551724138,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1295,36.0,0.8569137931034483,0.8630362068965517,0.8507910344827586,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1296,37.0,0.8615579310344827,0.8675562068965517,0.8555599999999999,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1297,38.0,0.8662086206896552,0.8720203448275862,0.8603962068965517,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1298,39.0,0.8706800000000001,0.8763086206896552,0.86505,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1299,40.0,0.8749220689655172,0.8803655172413792,0.8694796551724138,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1300,41.0,0.8791034482758621,0.88434,0.8738662068965517,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1301,42.0,0.8823372413793102,0.8873610344827586,0.8773131034482758,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1302,43.0,0.8850386206896552,0.8898968965517242,0.8801813793103448,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1303,44.0,0.8881206896551724,0.8929006896551723,0.8833413793103447,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1304,45.0,0.8911889655172414,0.8957744827586208,0.886604827586207,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1305,46.0,0.8942368965517242,0.8987158620689655,0.8897582758620689,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1306,47.0,0.8968420689655173,0.901214827586207,0.8924696551724137,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1307,48.0,0.8994268965517241,0.9036037931034483,0.8952489655172414,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1308,49.0,0.9013820689655172,0.9052979310344829,0.8974662068965517,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1309,50.0,0.9030410344827587,0.9068979310344828,0.8991827586206895,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1310,51.0,0.9049893103448277,0.9086996551724138,0.9012793103448276,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1311,52.0,0.9067034482758621,0.9103624137931033,0.9030431034482759,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1312,53.0,0.9085482758620689,0.9121072413793103,0.9049893103448277,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1313,54.0,0.9101862068965517,0.9136299999999999,0.9067420689655172,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1314,55.0,0.9118099999999999,0.9151158620689656,0.9085037931034482,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1315,56.0,0.9131231034482759,0.9163517241379311,0.9098937931034482,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1316,57.0,0.9144979310344828,0.9176358620689655,0.9113603448275863,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1317,58.0,0.9155762068965518,0.9186320689655173,0.9125200000000001,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1318,59.0,0.9167920689655173,0.9197872413793102,0.9137972413793103,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1319,60.0,0.9178910344827587,0.9208444827586206,0.9149372413793103,10%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1320,1.0,0.0,0.0016517241379309826,-0.0016517241379309826,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1321,2.0,0.003731379310344719,0.006260689655172278,0.0012027586206894002,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1322,3.0,0.01114689655172391,0.015558275862068857,0.006734827586207115,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1323,4.0,0.023176896551724283,0.02987310344827592,0.016481379310344883,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1324,5.0,0.04135862068965527,0.05011551724137913,0.032600689655172266,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1325,6.0,0.06651931034482772,0.07603999999999983,0.056998965517241346,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1326,7.0,0.08708482758620703,0.09695689655172417,0.07721206896551727,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1327,8.0,0.10447793103448264,0.11659586206896545,0.09235999999999982,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1328,9.0,0.13568586206896546,0.15022689655172433,0.12114379310344826,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1329,10.0,0.17659482758620682,0.1921351724137931,0.16105482758620704,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1330,11.0,0.22429034482758617,0.24075931034482748,0.20782137931034486,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1331,12.0,0.2768089655172414,0.29381172413793094,0.2598062068965519,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1332,13.0,0.33167758620689675,0.34854344827586203,0.3148106896551723,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1333,14.0,0.3720751724137931,0.3888417241379309,0.35530931034482754,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1334,15.0,0.4028265517241378,0.41998689655172405,0.3856658620689656,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1335,16.0,0.44041172413793095,0.45761379310344835,0.42320965517241393,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1336,17.0,0.4786606896551724,0.49523999999999996,0.46208172413793097,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1337,18.0,0.5177465517241379,0.5338189655172414,0.501673448275862,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1338,19.0,0.553866896551724,0.569358275862069,0.5383741379310345,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1339,20.0,0.5863524137931034,0.6012151724137931,0.571488275862069,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1340,21.0,0.6103858620689655,0.6244631034482758,0.5963093103448276,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1341,22.0,0.6284637931034484,0.6421096551724139,0.6148175862068965,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1342,23.0,0.6461682758620689,0.6591006896551723,0.633236551724138,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1343,24.0,0.6627189655172413,0.6752962068965517,0.6501413793103448,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1344,25.0,0.6785020689655172,0.69068,0.6663231034482758,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1345,26.0,0.6930275862068965,0.7047686206896551,0.6812855172413793,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1346,27.0,0.7056593103448275,0.71698,0.6943396551724138,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1347,28.0,0.7149672413793104,0.7256765517241379,0.7042593103448276,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1348,29.0,0.7224103448275863,0.7327286206896553,0.7120927586206897,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1349,30.0,0.7296520689655173,0.7398717241379311,0.7194327586206896,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1350,31.0,0.7372610344827586,0.7471137931034483,0.7274072413793103,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1351,32.0,0.7442472413793103,0.7535341379310345,0.7349596551724138,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1352,33.0,0.7511234482758621,0.7601465517241379,0.7420989655172413,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1353,34.0,0.7582617241379311,0.7668924137931035,0.7496303448275861,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1354,35.0,0.7638937931034483,0.7721172413793103,0.7556693103448275,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1355,36.0,0.7682124137931035,0.7761510344827586,0.7602737931034482,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1356,37.0,0.7726768965517241,0.7803920689655172,0.76496,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1357,38.0,0.7776451724137932,0.7851372413793103,0.7701524137931034,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1358,39.0,0.7826206896551724,0.7898386206896552,0.7754027586206896,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1359,40.0,0.7879762068965518,0.7950962068965517,0.780855172413793,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1360,41.0,0.7931244827586207,0.799976551724138,0.7862710344827586,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1361,42.0,0.7972703448275862,0.8039572413793104,0.7905831034482759,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1362,43.0,0.8004631034482759,0.8071724137931034,0.7937531034482759,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1363,44.0,0.8042155172413793,0.8108665517241379,0.7975641379310344,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1364,45.0,0.8082644827586207,0.8147479310344828,0.8017824137931034,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1365,46.0,0.8119341379310344,0.8182403448275862,0.8056286206896551,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1366,47.0,0.8157424137931035,0.8219162068965518,0.8095675862068965,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1367,48.0,0.8194113793103448,0.8253568965517242,0.8134658620689655,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1368,49.0,0.8224865517241379,0.8282827586206897,0.8166896551724138,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
1369,50.0,0.8248772413793104,0.8305755172413792,0.81918,40%,Vaccine Efficacy 70%,W0 (Nov/Dec)
