,day,values,values_type,type,type_pretty
455,28.0,1.0463013544689488,resid,Total infected derivative spline,10%
456,29.0,1.0163092547873678,resid,Total infected derivative spline,10%
457,30.0,0.9632381951822376,resid,Total infected derivative spline,10%
458,31.0,0.997956396619796,resid,Total infected derivative spline,10%
459,32.0,1.0565076659977126,resid,Total infected derivative spline,10%
460,33.0,1.0314553922471008,resid,Total infected derivative spline,10%
461,34.0,1.0022582478624904,resid,Total infected derivative spline,10%
462,35.0,0.9966335830017681,resid,Total infected derivative spline,10%
463,36.0,0.9907192096402674,resid,Total infected derivative spline,10%
464,37.0,0.9256280895821454,resid,Total infected derivative spline,10%
465,38.0,0.9489316040627231,resid,Total infected derivative spline,10%
466,39.0,1.065434106779134,resid,Total infected derivative spline,10%
467,40.0,1.0534735970534295,resid,Total infected derivative spline,10%
468,41.0,1.017056761997384,resid,Total infected derivative spline,10%
469,42.0,0.9961508995631316,resid,Total infected derivative spline,10%
470,43.0,0.9499835687308315,resid,Total infected derivative spline,10%
471,44.0,0.8772313646314922,resid,Total infected derivative spline,10%
472,45.0,0.9175322818100785,resid,Total infected derivative spline,10%
473,46.0,1.082297563486173,resid,Total infected derivative spline,10%
474,47.0,1.0660563212707903,resid,Total infected derivative spline,10%
475,48.0,0.9504384812126339,resid,Total infected derivative spline,10%
476,49.0,0.931477872339645,resid,Total infected derivative spline,10%
477,50.0,0.9247225667678023,resid,Total infected derivative spline,10%
478,51.0,0.863102758974013,resid,Total infected derivative spline,10%
479,52.0,0.9291996750410159,resid,Total infected derivative spline,10%
480,53.0,1.0574448585067058,resid,Total infected derivative spline,10%
481,54.0,0.9953296205658423,resid,Total infected derivative spline,10%
482,55.0,,resid,Total infected derivative spline,10%
483,56.0,,resid,Total infected derivative spline,10%
484,57.0,,resid,Total infected derivative spline,10%
485,58.0,,resid,Total infected derivative spline,10%
486,59.0,,resid,Total infected derivative spline,10%
487,60.0,,resid,Total infected derivative spline,10%
488,0.0,0.052099999999995816,slope,Total infected derivative spline,40%
489,1.0,0.0791499999999985,slope,Total infected derivative spline,40%
490,2.0,0.1483000000000061,slope,Total infected derivative spline,40%
491,3.0,0.23545000000001437,slope,Total infected derivative spline,40%
492,4.0,0.3777499999999918,slope,Total infected derivative spline,40%
493,5.0,0.4037999999999897,slope,Total infected derivative spline,40%
494,6.0,0.334699999999998,slope,Total infected derivative spline,40%
495,7.0,0.4970000000000141,slope,Total infected derivative spline,40%
496,8.0,0.7925500000000056,slope,Total infected derivative spline,40%
497,9.0,1.1492999999999824,slope,Total infected derivative spline,40%
498,10.0,1.5601000000000056,slope,Total infected derivative spline,40%
499,11.0,1.9369000000000085,slope,Total infected derivative spline,40%
500,12.0,1.8386999999999887,slope,Total infected derivative spline,40%
501,13.0,1.3857500000000016,slope,Total infected derivative spline,40%
502,14.0,1.664350000000013,slope,Total infected derivative spline,40%
503,15.0,2.4288999999999987,slope,Total infected derivative spline,40%
504,16.0,3.049049999999994,slope,Total infected derivative spline,40%
505,17.0,3.651299999999992,slope,Total infected derivative spline,40%
506,18.0,4.372800000000012,slope,Total infected derivative spline,40%
507,19.0,4.120200000000011,slope,Total infected derivative spline,40%
508,20.0,2.883749999999992,slope,Total infected derivative spline,40%
509,21.0,3.128299999999996,slope,Total infected derivative spline,40%
510,22.0,4.4208500000000015,slope,Total infected derivative spline,40%
511,23.0,5.299549999999982,slope,Total infected derivative spline,40%
512,24.0,6.006,slope,Total infected derivative spline,40%
513,25.0,6.513050000000021,slope,Total infected derivative spline,40%
514,26.0,5.762499999999989,slope,Total infected derivative spline,40%
515,27.0,4.173349999999999,slope,Total infected derivative spline,40%
516,28.0,4.283600000000007,slope,Total infected derivative spline,40%
517,29.0,5.501999999999995,slope,Total infected derivative spline,40%
518,30.0,6.296599999999998,slope,Total infected derivative spline,40%
519,31.0,6.650300000000001,slope,Total infected derivative spline,40%
520,32.0,6.859700000000004,slope,Total infected derivative spline,40%
521,33.0,6.0721499999999935,slope,Total infected derivative spline,40%
522,34.0,4.300599999999989,slope,Total infected derivative spline,40%
523,35.0,4.066149999999993,slope,Total infected derivative spline,40%
524,36.0,4.9117999999999995,slope,Total infected derivative spline,40%
525,37.0,5.315600000000018,slope,Total infected derivative spline,40%
526,38.0,5.440900000000013,slope,Total infected derivative spline,40%
527,39.0,5.397849999999991,slope,Total infected derivative spline,40%
528,40.0,4.597200000000001,slope,Total infected derivative spline,40%
529,41.0,3.236450000000005,slope,Total infected derivative spline,40%
530,42.0,3.0400999999999954,slope,Total infected derivative spline,40%
531,43.0,3.5620999999999867,slope,Total infected derivative spline,40%
532,44.0,3.6503000000000014,slope,Total infected derivative spline,40%
533,45.0,3.6052000000000106,slope,Total infected derivative spline,40%
534,46.0,3.4117999999999995,slope,Total infected derivative spline,40%
535,47.0,2.8246500000000054,slope,Total infected derivative spline,40%
536,48.0,2.068150000000003,slope,Total infected derivative spline,40%
537,49.0,1.8336999999999932,slope,Total infected derivative spline,40%
538,50.0,1.94789999999999,slope,Total infected derivative spline,40%
539,51.0,1.919799999999995,slope,Total infected derivative spline,40%
540,52.0,1.8858000000000033,slope,Total infected derivative spline,40%
541,53.0,1.7946000000000026,slope,Total infected derivative spline,40%
542,54.0,1.4959500000000077,slope,Total infected derivative spline,40%
543,55.0,1.089199999999991,slope,Total infected derivative spline,40%
544,56.0,0.9077999999999946,slope,Total infected derivative spline,40%
545,57.0,0.9539000000000044,slope,Total infected derivative spline,40%
546,58.0,0.9749499999999927,slope,Total infected derivative spline,40%
547,59.0,0.9698999999999955,slope,Total infected derivative spline,40%
548,60.0,,slope,Total infected derivative spline,40%
549,0.0,,trend,Total infected derivative spline,40%
550,1.0,,trend,Total infected derivative spline,40%
551,2.0,,trend,Total infected derivative spline,40%
552,3.0,0.23303571428571346,trend,Total infected derivative spline,40%
553,4.0,0.2965928571428589,trend,Total infected derivative spline,40%
554,5.0,0.3985071428571456,trend,Total infected derivative spline,40%
555,6.0,0.5415071428571423,trend,Total infected derivative spline,40%
556,7.0,0.7307428571428553,trend,Total infected derivative spline,40%
557,8.0,0.9534785714285721,trend,Total infected derivative spline,40%
558,9.0,1.158464285714286,trend,Total infected derivative spline,40%
559,10.0,1.3086142857142864,trend,Total infected derivative spline,40%
560,11.0,1.475378571428572,trend,Total infected derivative spline,40%
561,12.0,1.7091428571428569,trend,Total infected derivative spline,40%
562,13.0,1.9805357142857154,trend,Total infected derivative spline,40%
563,14.0,2.279278571428571,trend,Total infected derivative spline,40%
564,15.0,2.6272642857142854,trend,Total infected derivative spline,40%
565,16.0,2.9531928571428603,trend,Total infected derivative spline,40%
566,17.0,3.167192857142859,trend,Total infected derivative spline,40%
567,18.0,3.3763285714285702,trend,Total infected derivative spline,40%
568,19.0,3.660892857142857,trend,Total infected derivative spline,40%
569,20.0,3.9823928571428553,trend,Total infected derivative spline,40%
570,21.0,4.31877857142857,trend,Total infected derivative spline,40%
571,22.0,4.624528571428572,trend,Total infected derivative spline,40%
572,23.0,4.859142857142855,trend,Total infected derivative spline,40%
573,24.0,5.043371428571428,trend,Total infected derivative spline,40%
574,25.0,5.208414285714286,trend,Total infected derivative spline,40%
575,26.0,5.362864285714285,trend,Total infected derivative spline,40%
576,27.0,5.505300000000001,trend,Total infected derivative spline,40%
577,28.0,5.597342857142857,trend,Total infected derivative spline,40%
578,29.0,5.646864285714284,trend,Total infected derivative spline,40%
579,30.0,5.6911,trend,Total infected derivative spline,40%
580,31.0,5.709278571428569,trend,Total infected derivative spline,40%
581,32.0,5.678214285714281,trend,Total infected derivative spline,40%
582,33.0,5.593899999999997,trend,Total infected derivative spline,40%
583,34.0,5.4537571428571425,trend,Total infected derivative spline,40%
584,35.0,5.280985714285715,trend,Total infected derivative spline,40%
585,36.0,5.072149999999999,trend,Total infected derivative spline,40%
586,37.0,4.861442857142857,trend,Total infected derivative spline,40%
587,38.0,4.7094214285714315,trend,Total infected derivative spline,40%
588,39.0,4.5628428571428605,trend,Total infected derivative spline,40%
589,40.0,4.3700285714285725,trend,Total infected derivative spline,40%
590,41.0,4.132128571428571,trend,Total infected derivative spline,40%
591,42.0,3.869885714285713,trend,Total infected derivative spline,40%
592,43.0,3.5861642857142852,trend,Total infected derivative spline,40%
593,44.0,3.3329428571428577,trend,Total infected derivative spline,40%
594,45.0,3.166042857142857,trend,Total infected derivative spline,40%
595,46.0,2.9937,trend,Total infected derivative spline,40%
596,47.0,2.7630999999999997,trend,Total infected derivative spline,40%
597,48.0,2.5158857142857136,trend,Total infected derivative spline,40%
598,49.0,2.270257142857141,trend,Total infected derivative spline,40%
599,50.0,2.0392285714285703,trend,Total infected derivative spline,40%
600,51.0,1.849414285714285,trend,Total infected derivative spline,40%
601,52.0,1.7095642857142832,trend,Total infected derivative spline,40%
602,53.0,1.5772928571428548,trend,Total infected derivative spline,40%
603,54.0,1.435292857142857,trend,Total infected derivative spline,40%
604,55.0,1.3003142857142853,trend,Total infected derivative spline,40%
605,56.0,1.1694714285714267,trend,Total infected derivative spline,40%
606,57.0,,trend,Total infected derivative spline,40%
607,58.0,,trend,Total infected derivative spline,40%
608,59.0,,trend,Total infected derivative spline,40%
609,60.0,0.7613337997757946,trend,Total infected derivative spline,40%
610,0.0,0.9512692876140375,seasonal,Total infected derivative spline,40%
611,1.0,1.0730592922156157,seasonal,Total infected derivative spline,40%
612,2.0,1.1481765994882693,seasonal,Total infected derivative spline,40%
613,3.0,1.2354571527024165,seasonal,Total infected derivative spline,40%
614,4.0,1.0703829217000635,seasonal,Total infected derivative spline,40%
615,5.0,0.7603209465038038,seasonal,Total infected derivative spline,40%
616,6.0,0.7613337997757946,seasonal,Total infected derivative spline,40%
617,7.0,0.9512692876140375,seasonal,Total infected derivative spline,40%
618,8.0,1.0730592922156157,seasonal,Total infected derivative spline,40%
619,9.0,1.1481765994882693,seasonal,Total infected derivative spline,40%
620,10.0,1.2354571527024165,seasonal,Total infected derivative spline,40%
621,11.0,1.0703829217000635,seasonal,Total infected derivative spline,40%
622,12.0,0.7603209465038038,seasonal,Total infected derivative spline,40%
623,13.0,0.7613337997757946,seasonal,Total infected derivative spline,40%
624,14.0,0.9512692876140375,seasonal,Total infected derivative spline,40%
625,15.0,1.0730592922156157,seasonal,Total infected derivative spline,40%
626,16.0,1.1481765994882693,seasonal,Total infected derivative spline,40%
627,17.0,1.2354571527024165,seasonal,Total infected derivative spline,40%
628,18.0,1.0703829217000635,seasonal,Total infected derivative spline,40%
629,19.0,0.7603209465038038,seasonal,Total infected derivative spline,40%
630,20.0,0.7613337997757946,seasonal,Total infected derivative spline,40%
631,21.0,0.9512692876140375,seasonal,Total infected derivative spline,40%
632,22.0,1.0730592922156157,seasonal,Total infected derivative spline,40%
633,23.0,1.1481765994882693,seasonal,Total infected derivative spline,40%
634,24.0,1.2354571527024165,seasonal,Total infected derivative spline,40%
635,25.0,1.0703829217000635,seasonal,Total infected derivative spline,40%
636,26.0,0.7603209465038038,seasonal,Total infected derivative spline,40%
637,27.0,0.7613337997757946,seasonal,Total infected derivative spline,40%
638,28.0,0.9512692876140375,seasonal,Total infected derivative spline,40%
639,29.0,1.0730592922156157,seasonal,Total infected derivative spline,40%
640,30.0,1.1481765994882693,seasonal,Total infected derivative spline,40%
641,31.0,1.2354571527024165,seasonal,Total infected derivative spline,40%
642,32.0,1.0703829217000635,seasonal,Total infected derivative spline,40%
643,33.0,0.7603209465038038,seasonal,Total infected derivative spline,40%
644,34.0,0.7613337997757946,seasonal,Total infected derivative spline,40%
645,35.0,0.9512692876140375,seasonal,Total infected derivative spline,40%
646,36.0,1.0730592922156157,seasonal,Total infected derivative spline,40%
647,37.0,1.1481765994882693,seasonal,Total infected derivative spline,40%
648,38.0,1.2354571527024165,seasonal,Total infected derivative spline,40%
649,39.0,1.0703829217000635,seasonal,Total infected derivative spline,40%
650,40.0,0.7603209465038038,seasonal,Total infected derivative spline,40%
651,41.0,0.7613337997757946,seasonal,Total infected derivative spline,40%
652,42.0,0.9512692876140375,seasonal,Total infected derivative spline,40%
653,43.0,1.0730592922156157,seasonal,Total infected derivative spline,40%
654,44.0,1.1481765994882693,seasonal,Total infected derivative spline,40%
655,45.0,1.2354571527024165,seasonal,Total infected derivative spline,40%
656,46.0,1.0703829217000635,seasonal,Total infected derivative spline,40%
657,47.0,0.7603209465038038,seasonal,Total infected derivative spline,40%
658,48.0,0.7613337997757946,seasonal,Total infected derivative spline,40%
659,49.0,0.9512692876140375,seasonal,Total infected derivative spline,40%
660,50.0,1.0730592922156157,seasonal,Total infected derivative spline,40%
661,51.0,1.1481765994882693,seasonal,Total infected derivative spline,40%
662,52.0,1.2354571527024165,seasonal,Total infected derivative spline,40%
663,53.0,1.0703829217000635,seasonal,Total infected derivative spline,40%
664,54.0,0.7603209465038038,seasonal,Total infected derivative spline,40%
665,55.0,0.7613337997757946,seasonal,Total infected derivative spline,40%
666,56.0,0.9512692876140375,seasonal,Total infected derivative spline,40%
667,57.0,1.0730592922156157,seasonal,Total infected derivative spline,40%
668,58.0,1.1481765994882693,seasonal,Total infected derivative spline,40%
669,59.0,,seasonal,Total infected derivative spline,40%
670,60.0,,seasonal,Total infected derivative spline,40%
671,0.0,,resid,Total infected derivative spline,40%
672,1.0,0.8799692954089794,resid,Total infected derivative spline,40%
673,2.0,1.0308989498840435,resid,Total infected derivative spline,40%
674,3.0,0.946653474716038,resid,Total infected derivative spline,40%
675,4.0,0.812932651624843,resid,Total infected derivative spline,40%
676,5.0,0.8933398325365746,resid,Total infected derivative spline,40%
677,6.0,0.8738004372963962,resid,Total infected derivative spline,40%
678,7.0,0.9245428355698587,resid,Total infected derivative spline,40%
679,8.0,1.0383220774876096,resid,Total infected derivative spline,40%
680,9.0,1.062615238491925,resid,Total infected derivative spline,40%
681,10.0,1.0050631277944788,resid,Total infected derivative spline,40%
682,11.0,0.9202487870859379,resid,Total infected derivative spline,40%
683,12.0,0.9591182215589226,resid,Total infected derivative spline,40%
684,13.0,0.971857067376704,resid,Total infected derivative spline,40%
685,14.0,0.9621638088882873,resid,Total infected derivative spline,40%
686,15.0,1.0040707517380323,resid,Total infected derivative spline,40%
687,16.0,1.0483039503579192,resid,Total infected derivative spline,40%
688,17.0,1.0514584316718845,resid,Total infected derivative spline,40%
689,18.0,0.9523937833864177,resid,Total infected derivative spline,40%
690,19.0,0.9514201518387104,resid,Total infected derivative spline,40%
691,20.0,1.0049277455639132,resid,Total infected derivative spline,40%
692,21.0,1.0163788213278726,resid,Total infected derivative spline,40%
693,22.0,1.037183699304802,resid,Total infected derivative spline,40%
694,23.0,1.0121647368643332,resid,Total infected derivative spline,40%
695,24.0,1.0038641858955328,resid,Total infected derivative spline,40%
696,25.0,0.99702687134355,resid,Total infected derivative spline,40%
697,26.0,1.0051986326548203,resid,Total infected derivative spline,40%
698,27.0,1.024258933120648,resid,Total infected derivative spline,40%
699,28.0,1.0310652938473808,resid,Total infected derivative spline,40%
700,29.0,1.0144982721537703,resid,Total infected derivative spline,40%
701,30.0,0.9778351771223643,resid,Total infected derivative spline,40%
702,31.0,1.0141183048574764,resid,Total infected derivative spline,40%
703,32.0,1.0371374118577084,resid,Total infected derivative spline,40%
704,33.0,1.0113309356313582,resid,Total infected derivative spline,40%
705,34.0,1.0179937478544172,resid,Total infected derivative spline,40%
706,35.0,1.0189746687088634,resid,Total infected derivative spline,40%
707,36.0,1.0062235950363563,resid,Total infected derivative spline,40%
708,37.0,0.9575415137849583,resid,Total infected derivative spline,40%
709,38.0,0.9828108683303429,resid,Total infected derivative spline,40%
710,39.0,1.0301444345288502,resid,Total infected derivative spline,40%
711,40.0,1.0318453677797925,resid,Total infected derivative spline,40%
712,41.0,1.0441729799180348,resid,Total infected derivative spline,40%
713,42.0,1.0206503079052949,resid,Total infected derivative spline,40%
714,43.0,0.9917538191006836,resid,Total infected derivative spline,40%
715,44.0,0.9224601193770142,resid,Total infected derivative spline,40%
716,45.0,0.9550560683466788,resid,Total infected derivative spline,40%
717,46.0,1.0811704566419504,resid,Total infected derivative spline,40%
718,47.0,1.0609089746469795,resid,Total infected derivative spline,40%
719,48.0,1.0041469529723788,resid,Total infected derivative spline,40%
720,49.0,0.967382127854935,resid,Total infected derivative spline,40%
721,50.0,0.9607303344583291,resid,Total infected derivative spline,40%
722,51.0,0.9209321588060052,resid,Total infected derivative spline,40%
723,52.0,0.9737273830761332,resid,Total infected derivative spline,40%
724,53.0,1.1016974482193052,resid,Total infected derivative spline,40%
725,54.0,1.0195897280414052,resid,Total infected derivative spline,40%
726,55.0,,resid,Total infected derivative spline,40%
727,56.0,,resid,Total infected derivative spline,40%
728,57.0,,resid,Total infected derivative spline,40%
729,58.0,,resid,Total infected derivative spline,40%
730,59.0,,resid,Total infected derivative spline,40%
731,60.0,,resid,Total infected derivative spline,40%
732,0.0,0.05809999999996762,slope,Total infected derivative spline,70%
733,1.0,0.07010000000002492,slope,Total infected derivative spline,70%
734,2.0,0.12425000000001774,slope,Total infected derivative spline,70%
735,3.0,0.1863999999999919,slope,Total infected derivative spline,70%
736,4.0,0.2444500000000005,slope,Total infected derivative spline,70%
737,5.0,0.2554499999999962,slope,Total infected derivative spline,70%
738,6.0,0.24250000000000682,slope,Total infected derivative spline,70%
739,7.0,0.32569999999998345,slope,Total infected derivative spline,70%
740,8.0,0.5010000000000048,slope,Total infected derivative spline,70%
741,9.0,0.6773499999999899,slope,Total infected derivative spline,70%
742,10.0,0.8336499999999774,slope,Total infected derivative spline,70%
743,11.0,0.9790000000000418,slope,Total infected derivative spline,70%
744,12.0,0.9369000000000369,slope,Total infected derivative spline,70%
745,13.0,0.7434499999999957,slope,Total infected derivative spline,70%
746,14.0,0.8466499999999826,slope,Total infected derivative spline,70%
747,15.0,1.186399999999992,slope,Total infected derivative spline,70%
748,16.0,1.4749999999999943,slope,Total infected derivative spline,70%
749,17.0,1.7294499999999857,slope,Total infected derivative spline,70%
750,18.0,1.9318499999999972,slope,Total infected derivative spline,70%
751,19.0,1.7194000000000074,slope,Total infected derivative spline,70%
752,20.0,1.223450000000014,slope,Total infected derivative spline,70%
753,21.0,1.3106500000000096,slope,Total infected derivative spline,70%
754,22.0,1.8386999999999887,slope,Total infected derivative spline,70%
755,23.0,2.2624999999999886,slope,Total infected derivative spline,70%
756,24.0,2.598150000000004,slope,Total infected derivative spline,70%
757,25.0,2.873750000000001,slope,Total infected derivative spline,70%
758,26.0,2.5531000000000006,slope,Total infected derivative spline,70%
759,27.0,1.8076000000000079,slope,Total infected derivative spline,70%
760,28.0,1.927899999999994,slope,Total infected derivative spline,70%
761,29.0,2.5871999999999957,slope,Total infected derivative spline,70%
762,30.0,2.9208500000000015,slope,Total infected derivative spline,70%
763,31.0,3.0570999999999913,slope,Total infected derivative spline,70%
764,32.0,3.2113999999999976,slope,Total infected derivative spline,70%
765,33.0,2.9028000000000134,slope,Total infected derivative spline,70%
766,34.0,2.1653500000000037,slope,Total infected derivative spline,70%
767,35.0,2.0981999999999914,slope,Total infected derivative spline,70%
768,36.0,2.5731499999999983,slope,Total infected derivative spline,70%
769,37.0,3.032049999999998,slope,Total infected derivative spline,70%
770,38.0,3.275500000000008,slope,Total infected derivative spline,70%
771,39.0,3.2595500000000044,slope,Total infected derivative spline,70%
772,40.0,2.820699999999988,slope,Total infected derivative spline,70%
773,41.0,2.089199999999991,slope,Total infected derivative spline,70%
774,42.0,2.01700000000001,slope,Total infected derivative spline,70%
775,43.0,2.3837500000000063,slope,Total infected derivative spline,70%
776,44.0,2.554149999999993,slope,Total infected derivative spline,70%
777,45.0,2.6362999999999914,slope,Total infected derivative spline,70%
778,46.0,2.6933499999999952,slope,Total infected derivative spline,70%
779,47.0,2.314600000000013,slope,Total infected derivative spline,70%
780,48.0,1.7074500000000086,slope,Total infected derivative spline,70%
781,49.0,1.6602999999999923,slope,Total infected derivative spline,70%
782,50.0,1.851699999999994,slope,Total infected derivative spline,70%
783,51.0,1.941900000000004,slope,Total infected derivative spline,70%
784,52.0,2.0991500000000087,slope,Total infected derivative spline,70%
785,53.0,2.125249999999994,slope,Total infected derivative spline,70%
786,54.0,1.7695499999999953,slope,Total infected derivative spline,70%
787,55.0,1.3145999999999987,slope,Total infected derivative spline,70%
788,56.0,1.241500000000002,slope,Total infected derivative spline,70%
789,57.0,1.441900000000004,slope,Total infected derivative spline,70%
790,58.0,1.565100000000001,slope,Total infected derivative spline,70%
791,59.0,1.6012000000000057,slope,Total infected derivative spline,70%
792,60.0,,slope,Total infected derivative spline,70%
793,0.0,,trend,Total infected derivative spline,70%
794,1.0,,trend,Total infected derivative spline,70%
795,2.0,,trend,Total infected derivative spline,70%
796,3.0,0.1687500000000008,trend,Total infected derivative spline,70%
797,4.0,0.20697857142857448,trend,Total infected derivative spline,70%
798,5.0,0.26853571428571443,trend,Total infected derivative spline,70%
799,6.0,0.3475499999999962,trend,Total infected derivative spline,70%
800,7.0,0.4400142857142798,trend,Total infected derivative spline,70%
801,8.0,0.5449499999999999,trend,Total infected derivative spline,70%
802,9.0,0.6423000000000058,trend,Total infected derivative spline,70%
803,10.0,0.71386428571429,trend,Total infected derivative spline,70%
804,11.0,0.7882857142857185,trend,Total infected derivative spline,70%
805,12.0,0.8862000000000023,trend,Total infected derivative spline,70%
806,13.0,1.000150000000003,trend,Total infected derivative spline,70%
807,14.0,1.1281214285714325,trend,Total infected derivative spline,70%
808,15.0,1.2642428571428548,trend,Total infected derivative spline,70%
809,16.0,1.3760285714285647,trend,Total infected derivative spline,70%
810,17.0,1.444599999999996,trend,Total infected derivative spline,70%
811,18.0,1.5108857142857142,trend,Total infected derivative spline,70%
812,19.0,1.6040714285714281,trend,Total infected derivative spline,70%
813,20.0,1.7165714285714273,trend,Total infected derivative spline,70%
814,21.0,1.8406714285714298,trend,Total infected derivative spline,70%
815,22.0,1.9752285714285733,trend,Total infected derivative spline,70%
816,23.0,2.0943285714285724,trend,Total infected derivative spline,70%
817,24.0,2.1777785714285716,trend,Total infected derivative spline,70%
818,25.0,2.2659571428571406,trend,Total infected derivative spline,70%
819,26.0,2.372885714285713,trend,Total infected derivative spline,70%
820,27.0,2.466935714285715,trend,Total infected derivative spline,70%
821,28.0,2.532499999999999,trend,Total infected derivative spline,70%
822,29.0,2.5807357142857126,trend,Total infected derivative spline,70%
823,30.0,2.6306928571428574,trend,Total infected derivative spline,70%
824,31.0,2.6817999999999995,trend,Total infected derivative spline,70%
825,32.0,2.7061285714285708,trend,Total infected derivative spline,70%
826,33.0,2.704121428571428,trend,Total infected derivative spline,70%
827,34.0,2.720007142857142,trend,Total infected derivative spline,70%
828,35.0,2.7512071428571443,trend,Total infected derivative spline,70%
829,36.0,2.7580857142857167,trend,Total infected derivative spline,70%
830,37.0,2.7463571428571414,trend,Total infected derivative spline,70%
831,38.0,2.7354785714285685,trend,Total infected derivative spline,70%
832,39.0,2.723878571428571,trend,Total infected derivative spline,70%
833,40.0,2.6968214285714294,trend,Total infected derivative spline,70%
834,41.0,2.6285499999999997,trend,Total infected derivative spline,70%
835,42.0,2.5372357142857123,trend,Total infected derivative spline,70%
836,43.0,2.456349999999996,trend,Total infected derivative spline,70%
837,44.0,2.38405,trend,Total infected derivative spline,70%
838,45.0,2.329514285714288,trend,Total infected derivative spline,70%
839,46.0,2.2785571428571427,trend,Total infected derivative spline,70%
840,47.0,2.202549999999998,trend,Total infected derivative spline,70%
841,48.0,2.115085714285714,trend,Total infected derivative spline,70%
842,49.0,2.038350000000002,trend,Total infected derivative spline,70%
843,50.0,1.9571928571428594,trend,Total infected derivative spline,70%
844,51.0,1.879328571428571,trend,Total infected derivative spline,70%
845,52.0,1.823207142857141,trend,Total infected derivative spline,70%
846,53.0,1.7633785714285708,trend,Total infected derivative spline,70%
847,54.0,1.7048357142857151,trend,Total infected derivative spline,70%
848,55.0,1.6510071428571433,trend,Total infected derivative spline,70%
849,56.0,1.5798714285714286,trend,Total infected derivative spline,70%
850,57.0,,trend,Total infected derivative spline,70%
851,58.0,,trend,Total infected derivative spline,70%
852,59.0,,trend,Total infected derivative spline,70%
853,60.0,0.7682493429349799,trend,Total infected derivative spline,70%
854,0.0,0.9523871421455793,seasonal,Total infected derivative spline,70%
855,1.0,1.0793270376475321,seasonal,Total infected derivative spline,70%
856,2.0,1.1649285655784662,seasonal,Total infected derivative spline,70%
857,3.0,1.2223339304340048,seasonal,Total infected derivative spline,70%
858,4.0,1.0496731764039449,seasonal,Total infected derivative spline,70%
859,5.0,0.7631008048554929,seasonal,Total infected derivative spline,70%
860,6.0,0.7682493429349799,seasonal,Total infected derivative spline,70%
861,7.0,0.9523871421455793,seasonal,Total infected derivative spline,70%
862,8.0,1.0793270376475321,seasonal,Total infected derivative spline,70%
863,9.0,1.1649285655784662,seasonal,Total infected derivative spline,70%
864,10.0,1.2223339304340048,seasonal,Total infected derivative spline,70%
865,11.0,1.0496731764039449,seasonal,Total infected derivative spline,70%
866,12.0,0.7631008048554929,seasonal,Total infected derivative spline,70%
867,13.0,0.7682493429349799,seasonal,Total infected derivative spline,70%
868,14.0,0.9523871421455793,seasonal,Total infected derivative spline,70%
869,15.0,1.0793270376475321,seasonal,Total infected derivative spline,70%
870,16.0,1.1649285655784662,seasonal,Total infected derivative spline,70%
871,17.0,1.2223339304340048,seasonal,Total infected derivative spline,70%
872,18.0,1.0496731764039449,seasonal,Total infected derivative spline,70%
873,19.0,0.7631008048554929,seasonal,Total infected derivative spline,70%
874,20.0,0.7682493429349799,seasonal,Total infected derivative spline,70%
875,21.0,0.9523871421455793,seasonal,Total infected derivative spline,70%
876,22.0,1.0793270376475321,seasonal,Total infected derivative spline,70%
877,23.0,1.1649285655784662,seasonal,Total infected derivative spline,70%
878,24.0,1.2223339304340048,seasonal,Total infected derivative spline,70%
879,25.0,1.0496731764039449,seasonal,Total infected derivative spline,70%
880,26.0,0.7631008048554929,seasonal,Total infected derivative spline,70%
881,27.0,0.7682493429349799,seasonal,Total infected derivative spline,70%
882,28.0,0.9523871421455793,seasonal,Total infected derivative spline,70%
883,29.0,1.0793270376475321,seasonal,Total infected derivative spline,70%
884,30.0,1.1649285655784662,seasonal,Total infected derivative spline,70%
885,31.0,1.2223339304340048,seasonal,Total infected derivative spline,70%
886,32.0,1.0496731764039449,seasonal,Total infected derivative spline,70%
887,33.0,0.7631008048554929,seasonal,Total infected derivative spline,70%
888,34.0,0.7682493429349799,seasonal,Total infected derivative spline,70%
889,35.0,0.9523871421455793,seasonal,Total infected derivative spline,70%
890,36.0,1.0793270376475321,seasonal,Total infected derivative spline,70%
891,37.0,1.1649285655784662,seasonal,Total infected derivative spline,70%
892,38.0,1.2223339304340048,seasonal,Total infected derivative spline,70%
893,39.0,1.0496731764039449,seasonal,Total infected derivative spline,70%
894,40.0,0.7631008048554929,seasonal,Total infected derivative spline,70%
895,41.0,0.7682493429349799,seasonal,Total infected derivative spline,70%
896,42.0,0.9523871421455793,seasonal,Total infected derivative spline,70%
897,43.0,1.0793270376475321,seasonal,Total infected derivative spline,70%
898,44.0,1.1649285655784662,seasonal,Total infected derivative spline,70%
899,45.0,1.2223339304340048,seasonal,Total infected derivative spline,70%
900,46.0,1.0496731764039449,seasonal,Total infected derivative spline,70%
901,47.0,0.7631008048554929,seasonal,Total infected derivative spline,70%
902,48.0,0.7682493429349799,seasonal,Total infected derivative spline,70%
903,49.0,0.9523871421455793,seasonal,Total infected derivative spline,70%
904,50.0,1.0793270376475321,seasonal,Total infected derivative spline,70%
905,51.0,1.1649285655784662,seasonal,Total infected derivative spline,70%
906,52.0,1.2223339304340048,seasonal,Total infected derivative spline,70%
907,53.0,1.0496731764039449,seasonal,Total infected derivative spline,70%
908,54.0,0.7631008048554929,seasonal,Total infected derivative spline,70%
