,day,slope,type,type_pretty,vaccine_efficacy,prevalence
539,51.0,0.0049999999999954525,Total infected derivative,0%,Vaccine Efficacy 100%,High
540,52.0,0.0049999999999954525,Total infected derivative,0%,Vaccine Efficacy 100%,High
541,53.0,0.003999999999990678,Total infected derivative,0%,Vaccine Efficacy 100%,High
542,54.0,0.0030000000000001137,Total infected derivative,0%,Vaccine Efficacy 100%,High
543,55.0,0.0020000000000095497,Total infected derivative,0%,Vaccine Efficacy 100%,High
544,56.0,0.0030000000000001137,Total infected derivative,0%,Vaccine Efficacy 100%,High
545,57.0,0.0030000000000001137,Total infected derivative,0%,Vaccine Efficacy 100%,High
546,58.0,0.001999999999995339,Total infected derivative,0%,Vaccine Efficacy 100%,High
547,59.0,0.001999999999981128,Total infected derivative,0%,Vaccine Efficacy 100%,High
548,60.0,,Total infected derivative,0%,Vaccine Efficacy 100%,High
549,0.0,2.827699999999993,Total infected derivative,10%,Vaccine Efficacy 100%,High
550,1.0,6.210399999999993,Total infected derivative,10%,Vaccine Efficacy 100%,High
551,2.0,14.664299999999997,Total infected derivative,10%,Vaccine Efficacy 100%,High
552,3.0,23.49605000000001,Total infected derivative,10%,Vaccine Efficacy 100%,High
553,4.0,28.176350000000014,Total infected derivative,10%,Vaccine Efficacy 100%,High
554,5.0,25.4028,Total infected derivative,10%,Vaccine Efficacy 100%,High
555,6.0,18.979950000000002,Total infected derivative,10%,Vaccine Efficacy 100%,High
556,7.0,17.004949999999994,Total infected derivative,10%,Vaccine Efficacy 100%,High
557,8.0,16.32164999999999,Total infected derivative,10%,Vaccine Efficacy 100%,High
558,9.0,13.138300000000001,Total infected derivative,10%,Vaccine Efficacy 100%,High
559,10.0,10.180350000000004,Total infected derivative,10%,Vaccine Efficacy 100%,High
560,11.0,8.015050000000002,Total infected derivative,10%,Vaccine Efficacy 100%,High
561,12.0,6.075149999999994,Total infected derivative,10%,Vaccine Efficacy 100%,High
562,13.0,4.533050000000003,Total infected derivative,10%,Vaccine Efficacy 100%,High
563,14.0,3.9359000000000037,Total infected derivative,10%,Vaccine Efficacy 100%,High
564,15.0,3.583200000000005,Total infected derivative,10%,Vaccine Efficacy 100%,High
565,16.0,3.068150000000003,Total infected derivative,10%,Vaccine Efficacy 100%,High
566,17.0,2.6202499999999986,Total infected derivative,10%,Vaccine Efficacy 100%,High
567,18.0,2.074150000000003,Total infected derivative,10%,Vaccine Efficacy 100%,High
568,19.0,1.532999999999987,Total infected derivative,10%,Vaccine Efficacy 100%,High
569,20.0,1.1282499999999942,Total infected derivative,10%,Vaccine Efficacy 100%,High
570,21.0,0.9038500000000056,Total infected derivative,10%,Vaccine Efficacy 100%,High
571,22.0,0.7474999999999881,Total infected derivative,10%,Vaccine Efficacy 100%,High
572,23.0,0.574150000000003,Total infected derivative,10%,Vaccine Efficacy 100%,High
573,24.0,0.43685000000000684,Total infected derivative,10%,Vaccine Efficacy 100%,High
574,25.0,0.3356500000000011,Total infected derivative,10%,Vaccine Efficacy 100%,High
575,26.0,0.25250000000001194,Total infected derivative,10%,Vaccine Efficacy 100%,High
576,27.0,0.19639999999999702,Total infected derivative,10%,Vaccine Efficacy 100%,High
577,28.0,0.17834999999999468,Total infected derivative,10%,Vaccine Efficacy 100%,High
578,29.0,0.15030000000000143,Total infected derivative,10%,Vaccine Efficacy 100%,High
579,30.0,0.11824999999998909,Total infected derivative,10%,Vaccine Efficacy 100%,High
580,31.0,0.10119999999999152,Total infected derivative,10%,Vaccine Efficacy 100%,High
581,32.0,0.07920000000001437,Total infected derivative,10%,Vaccine Efficacy 100%,High
582,33.0,0.05210000000001003,Total infected derivative,10%,Vaccine Efficacy 100%,High
583,34.0,0.03299999999998704,Total infected derivative,10%,Vaccine Efficacy 100%,High
584,35.0,0.029049999999998022,Total infected derivative,10%,Vaccine Efficacy 100%,High
585,36.0,0.02909999999999968,Total infected derivative,10%,Vaccine Efficacy 100%,High
586,37.0,0.02909999999999968,Total infected derivative,10%,Vaccine Efficacy 100%,High
587,38.0,0.025050000000007344,Total infected derivative,10%,Vaccine Efficacy 100%,High
588,39.0,0.012000000000000455,Total infected derivative,10%,Vaccine Efficacy 100%,High
589,40.0,0.012999999999991019,Total infected derivative,10%,Vaccine Efficacy 100%,High
590,41.0,0.015999999999991132,Total infected derivative,10%,Vaccine Efficacy 100%,High
591,42.0,0.009000000000014552,Total infected derivative,10%,Vaccine Efficacy 100%,High
592,43.0,0.006000000000000227,Total infected derivative,10%,Vaccine Efficacy 100%,High
593,44.0,0.006999999999990791,Total infected derivative,10%,Vaccine Efficacy 100%,High
594,45.0,0.01105000000001155,Total infected derivative,10%,Vaccine Efficacy 100%,High
595,46.0,0.00910000000000366,Total infected derivative,10%,Vaccine Efficacy 100%,High
596,47.0,0.005049999999997112,Total infected derivative,10%,Vaccine Efficacy 100%,High
597,48.0,0.0049999999999954525,Total infected derivative,10%,Vaccine Efficacy 100%,High
598,49.0,0.006000000000000227,Total infected derivative,10%,Vaccine Efficacy 100%,High
599,50.0,0.006000000000000227,Total infected derivative,10%,Vaccine Efficacy 100%,High
600,51.0,0.0030000000000001137,Total infected derivative,10%,Vaccine Efficacy 100%,High
601,52.0,0.0010000000000047748,Total infected derivative,10%,Vaccine Efficacy 100%,High
602,53.0,0.001999999999995339,Total infected derivative,10%,Vaccine Efficacy 100%,High
603,54.0,0.001999999999995339,Total infected derivative,10%,Vaccine Efficacy 100%,High
604,55.0,0.001999999999995339,Total infected derivative,10%,Vaccine Efficacy 100%,High
605,56.0,0.0040000000000048885,Total infected derivative,10%,Vaccine Efficacy 100%,High
606,57.0,0.0030000000000143245,Total infected derivative,10%,Vaccine Efficacy 100%,High
607,58.0,0.0010000000000047748,Total infected derivative,10%,Vaccine Efficacy 100%,High
608,59.0,0.0,Total infected derivative,10%,Vaccine Efficacy 100%,High
609,60.0,,Total infected derivative,10%,Vaccine Efficacy 100%,High
610,0.0,2.036100000000033,Total infected derivative,40%,Vaccine Efficacy 100%,High
611,1.0,3.7705500000000143,Total infected derivative,40%,Vaccine Efficacy 100%,High
612,2.0,7.779549999999972,Total infected derivative,40%,Vaccine Efficacy 100%,High
613,3.0,12.182349999999985,Total infected derivative,40%,Vaccine Efficacy 100%,High
614,4.0,15.366700000000009,Total infected derivative,40%,Vaccine Efficacy 100%,High
615,5.0,14.412800000000004,Total infected derivative,40%,Vaccine Efficacy 100%,High
616,6.0,10.991000000000014,Total infected derivative,40%,Vaccine Efficacy 100%,High
617,7.0,11.061149999999998,Total infected derivative,40%,Vaccine Efficacy 100%,High
618,8.0,12.18934999999999,Total infected derivative,40%,Vaccine Efficacy 100%,High
619,9.0,10.77154999999999,Total infected derivative,40%,Vaccine Efficacy 100%,High
620,10.0,8.737549999999999,Total infected derivative,40%,Vaccine Efficacy 100%,High
621,11.0,7.016050000000007,Total infected derivative,40%,Vaccine Efficacy 100%,High
622,12.0,5.400750000000002,Total infected derivative,40%,Vaccine Efficacy 100%,High
623,13.0,3.980950000000007,Total infected derivative,40%,Vaccine Efficacy 100%,High
624,14.0,3.2976000000000028,Total infected derivative,40%,Vaccine Efficacy 100%,High
625,15.0,2.8997499999999974,Total infected derivative,40%,Vaccine Efficacy 100%,High
626,16.0,2.4168499999999966,Total infected derivative,40%,Vaccine Efficacy 100%,High
627,17.0,2.099249999999998,Total infected derivative,40%,Vaccine Efficacy 100%,High
628,18.0,1.8075999999999937,Total infected derivative,40%,Vaccine Efficacy 100%,High
629,19.0,1.4278499999999923,Total infected derivative,40%,Vaccine Efficacy 100%,High
630,20.0,1.0471000000000004,Total infected derivative,40%,Vaccine Efficacy 100%,High
631,21.0,0.7966000000000122,Total infected derivative,40%,Vaccine Efficacy 100%,High
632,22.0,0.6653500000000037,Total infected derivative,40%,Vaccine Efficacy 100%,High
633,23.0,0.5310499999999934,Total infected derivative,40%,Vaccine Efficacy 100%,High
634,24.0,0.42985000000000184,Total infected derivative,40%,Vaccine Efficacy 100%,High
635,25.0,0.34669999999999845,Total infected derivative,40%,Vaccine Efficacy 100%,High
636,26.0,0.25149999999999295,Total infected derivative,40%,Vaccine Efficacy 100%,High
637,27.0,0.18935000000000457,Total infected derivative,40%,Vaccine Efficacy 100%,High
638,28.0,0.17235000000000866,Total infected derivative,40%,Vaccine Efficacy 100%,High
639,29.0,0.16535000000000366,Total infected derivative,40%,Vaccine Efficacy 100%,High
640,30.0,0.12725000000000364,Total infected derivative,40%,Vaccine Efficacy 100%,High
641,31.0,0.09519999999999129,Total infected derivative,40%,Vaccine Efficacy 100%,High
642,32.0,0.08314999999998918,Total infected derivative,40%,Vaccine Efficacy 100%,High
643,33.0,0.06615000000000748,Total infected derivative,40%,Vaccine Efficacy 100%,High
644,34.0,0.05510000000001014,Total infected derivative,40%,Vaccine Efficacy 100%,High
645,35.0,0.045049999999989154,Total infected derivative,40%,Vaccine Efficacy 100%,High
646,36.0,0.03709999999999525,Total infected derivative,40%,Vaccine Efficacy 100%,High
647,37.0,0.03110000000000923,Total infected derivative,40%,Vaccine Efficacy 100%,High
648,38.0,0.027050000000002683,Total infected derivative,40%,Vaccine Efficacy 100%,High
649,39.0,0.018000000000000682,Total infected derivative,40%,Vaccine Efficacy 100%,High
650,40.0,0.019049999999992906,Total infected derivative,40%,Vaccine Efficacy 100%,High
651,41.0,0.015050000000002228,Total infected derivative,40%,Vaccine Efficacy 100%,High
652,42.0,0.007000000000005002,Total infected derivative,40%,Vaccine Efficacy 100%,High
653,43.0,0.01104999999999734,Total infected derivative,40%,Vaccine Efficacy 100%,High
654,44.0,0.007000000000005002,Total infected derivative,40%,Vaccine Efficacy 100%,High
655,45.0,0.006000000000000227,Total infected derivative,40%,Vaccine Efficacy 100%,High
656,46.0,0.010049999999992565,Total infected derivative,40%,Vaccine Efficacy 100%,High
657,47.0,0.006999999999990791,Total infected derivative,40%,Vaccine Efficacy 100%,High
658,48.0,0.007000000000005002,Total infected derivative,40%,Vaccine Efficacy 100%,High
659,49.0,0.007050000000006662,Total infected derivative,40%,Vaccine Efficacy 100%,High
660,50.0,0.0049999999999954525,Total infected derivative,40%,Vaccine Efficacy 100%,High
661,51.0,0.007000000000005002,Total infected derivative,40%,Vaccine Efficacy 100%,High
662,52.0,0.008049999999997226,Total infected derivative,40%,Vaccine Efficacy 100%,High
663,53.0,0.0049999999999954525,Total infected derivative,40%,Vaccine Efficacy 100%,High
664,54.0,0.0020000000000095497,Total infected derivative,40%,Vaccine Efficacy 100%,High
665,55.0,0.0030000000000001137,Total infected derivative,40%,Vaccine Efficacy 100%,High
666,56.0,0.0049999999999954525,Total infected derivative,40%,Vaccine Efficacy 100%,High
667,57.0,0.0049999999999954525,Total infected derivative,40%,Vaccine Efficacy 100%,High
668,58.0,0.0049999999999954525,Total infected derivative,40%,Vaccine Efficacy 100%,High
669,59.0,0.006000000000000227,Total infected derivative,40%,Vaccine Efficacy 100%,High
670,60.0,,Total infected derivative,40%,Vaccine Efficacy 100%,High
671,0.0,0.9277999999999906,Total infected derivative,70%,Vaccine Efficacy 100%,High
672,1.0,1.4960000000000093,Total infected derivative,70%,Vaccine Efficacy 100%,High
673,2.0,2.760549999999995,Total infected derivative,70%,Vaccine Efficacy 100%,High
674,3.0,3.9659499999999923,Total infected derivative,70%,Vaccine Efficacy 100%,High
675,4.0,5.032050000000027,Total infected derivative,70%,Vaccine Efficacy 100%,High
676,5.0,5.026999999999987,Total infected derivative,70%,Vaccine Efficacy 100%,High
677,6.0,4.123299999999972,Total infected derivative,70%,Vaccine Efficacy 100%,High
678,7.0,4.675400000000025,Total infected derivative,70%,Vaccine Efficacy 100%,High
679,8.0,5.69635000000001,Total infected derivative,70%,Vaccine Efficacy 100%,High
680,9.0,5.66934999999998,Total infected derivative,70%,Vaccine Efficacy 100%,High
681,10.0,5.190399999999997,Total infected derivative,70%,Vaccine Efficacy 100%,High
682,11.0,4.582150000000013,Total infected derivative,70%,Vaccine Efficacy 100%,High
683,12.0,3.769500000000008,Total infected derivative,70%,Vaccine Efficacy 100%,High
684,13.0,2.8566999999999894,Total infected derivative,70%,Vaccine Efficacy 100%,High
685,14.0,2.4519499999999965,Total infected derivative,70%,Vaccine Efficacy 100%,High
686,15.0,2.2926000000000073,Total infected derivative,70%,Vaccine Efficacy 100%,High
687,16.0,1.9849499999999978,Total infected derivative,70%,Vaccine Efficacy 100%,High
688,17.0,1.6713000000000022,Total infected derivative,70%,Vaccine Efficacy 100%,High
689,18.0,1.4208500000000015,Total infected derivative,70%,Vaccine Efficacy 100%,High
690,19.0,1.1202499999999986,Total infected derivative,70%,Vaccine Efficacy 100%,High
691,20.0,0.8376499999999965,Total infected derivative,70%,Vaccine Efficacy 100%,High
692,21.0,0.7214499999999902,Total infected derivative,70%,Vaccine Efficacy 100%,High
693,22.0,0.6443000000000012,Total infected derivative,70%,Vaccine Efficacy 100%,High
694,23.0,0.5511000000000053,Total infected derivative,70%,Vaccine Efficacy 100%,High
695,24.0,0.477950000000007,Total infected derivative,70%,Vaccine Efficacy 100%,High
696,25.0,0.3937999999999988,Total infected derivative,70%,Vaccine Efficacy 100%,High
697,26.0,0.3055999999999983,Total infected derivative,70%,Vaccine Efficacy 100%,High
698,27.0,0.2444500000000005,Total infected derivative,70%,Vaccine Efficacy 100%,High
699,28.0,0.21044999999999447,Total infected derivative,70%,Vaccine Efficacy 100%,High
700,29.0,0.1903999999999968,Total infected derivative,70%,Vaccine Efficacy 100%,High
701,30.0,0.15529999999999688,Total infected derivative,70%,Vaccine Efficacy 100%,High
702,31.0,0.12330000000000041,Total infected derivative,70%,Vaccine Efficacy 100%,High
703,32.0,0.10320000000000107,Total infected derivative,70%,Vaccine Efficacy 100%,High
704,33.0,0.09015000000000839,Total infected derivative,70%,Vaccine Efficacy 100%,High
705,34.0,0.07515000000000782,Total infected derivative,70%,Vaccine Efficacy 100%,High
706,35.0,0.05509999999999593,Total infected derivative,70%,Vaccine Efficacy 100%,High
707,36.0,0.05714999999999293,Total infected derivative,70%,Vaccine Efficacy 100%,High
708,37.0,0.04810000000000514,Total infected derivative,70%,Vaccine Efficacy 100%,High
709,38.0,0.032049999999998136,Total infected derivative,70%,Vaccine Efficacy 100%,High
710,39.0,0.03609999999999047,Total infected derivative,70%,Vaccine Efficacy 100%,High
711,40.0,0.034050000000007685,Total infected derivative,70%,Vaccine Efficacy 100%,High
712,41.0,0.028000000000005798,Total infected derivative,70%,Vaccine Efficacy 100%,High
713,42.0,0.02405000000000257,Total infected derivative,70%,Vaccine Efficacy 100%,High
714,43.0,0.02209999999999468,Total infected derivative,70%,Vaccine Efficacy 100%,High
715,44.0,0.019049999999992906,Total infected derivative,70%,Vaccine Efficacy 100%,High
716,45.0,0.019000000000005457,Total infected derivative,70%,Vaccine Efficacy 100%,High
717,46.0,0.020000000000010232,Total infected derivative,70%,Vaccine Efficacy 100%,High
718,47.0,0.012050000000002115,Total infected derivative,70%,Vaccine Efficacy 100%,High
719,48.0,0.010049999999992565,Total infected derivative,70%,Vaccine Efficacy 100%,High
720,49.0,0.013999999999995794,Total infected derivative,70%,Vaccine Efficacy 100%,High
721,50.0,0.01300000000000523,Total infected derivative,70%,Vaccine Efficacy 100%,High
722,51.0,0.012050000000002115,Total infected derivative,70%,Vaccine Efficacy 100%,High
723,52.0,0.008049999999997226,Total infected derivative,70%,Vaccine Efficacy 100%,High
724,53.0,0.003950000000003229,Total infected derivative,70%,Vaccine Efficacy 100%,High
725,54.0,0.006000000000000227,Total infected derivative,70%,Vaccine Efficacy 100%,High
726,55.0,0.007049999999992451,Total infected derivative,70%,Vaccine Efficacy 100%,High
727,56.0,0.006050000000001887,Total infected derivative,70%,Vaccine Efficacy 100%,High
728,57.0,0.008049999999997226,Total infected derivative,70%,Vaccine Efficacy 100%,High
729,58.0,0.007999999999995566,Total infected derivative,70%,Vaccine Efficacy 100%,High
730,59.0,0.008000000000009777,Total infected derivative,70%,Vaccine Efficacy 100%,High
731,60.0,,Total infected derivative,70%,Vaccine Efficacy 100%,High
732,0.0,0.09820000000001983,Total infected derivative,0%,Vaccine Efficacy 70%,Low
733,1.0,0.22145000000000437,Total infected derivative,0%,Vaccine Efficacy 70%,Low
734,2.0,0.5942000000000007,Total infected derivative,0%,Vaccine Efficacy 70%,Low
735,3.0,1.2083999999999833,Total infected derivative,0%,Vaccine Efficacy 70%,Low
736,4.0,1.9979499999999746,Total infected derivative,0%,Vaccine Efficacy 70%,Low
737,5.0,2.0852000000000146,Total infected derivative,0%,Vaccine Efficacy 70%,Low
738,6.0,1.5912500000000023,Total infected derivative,0%,Vaccine Efficacy 70%,Low
739,7.0,2.615250000000003,Total infected derivative,0%,Vaccine Efficacy 70%,Low
740,8.0,4.862650000000031,Total infected derivative,0%,Vaccine Efficacy 70%,Low
741,9.0,6.872700000000009,Total infected derivative,0%,Vaccine Efficacy 70%,Low
742,10.0,8.806649999999976,Total infected derivative,0%,Vaccine Efficacy 70%,Low
743,11.0,10.706399999999988,Total infected derivative,0%,Vaccine Efficacy 70%,Low
744,12.0,9.99600000000001,Total infected derivative,0%,Vaccine Efficacy 70%,Low
745,13.0,7.255550000000014,Total infected derivative,0%,Vaccine Efficacy 70%,Low
746,14.0,8.570150000000012,Total infected derivative,0%,Vaccine Efficacy 70%,Low
747,15.0,11.950849999999988,Total infected derivative,0%,Vaccine Efficacy 70%,Low
748,16.0,13.466899999999981,Total infected derivative,0%,Vaccine Efficacy 70%,Low
749,17.0,14.172349999999994,Total infected derivative,0%,Vaccine Efficacy 70%,Low
750,18.0,14.397850000000005,Total infected derivative,0%,Vaccine Efficacy 70%,Low
751,19.0,12.485,Total infected derivative,0%,Vaccine Efficacy 70%,Low
752,20.0,9.034049999999993,Total infected derivative,0%,Vaccine Efficacy 70%,Low
753,21.0,8.886800000000008,Total infected derivative,0%,Vaccine Efficacy 70%,Low
754,22.0,10.359700000000004,Total infected derivative,0%,Vaccine Efficacy 70%,Low
755,23.0,10.242449999999991,Total infected derivative,0%,Vaccine Efficacy 70%,Low
756,24.0,9.744500000000002,Total infected derivative,0%,Vaccine Efficacy 70%,Low
757,25.0,9.134250000000009,Total infected derivative,0%,Vaccine Efficacy 70%,Low
758,26.0,7.5381,Total infected derivative,0%,Vaccine Efficacy 70%,Low
759,27.0,5.437899999999999,Total infected derivative,0%,Vaccine Efficacy 70%,Low
760,28.0,5.047049999999999,Total infected derivative,0%,Vaccine Efficacy 70%,Low
761,29.0,5.348699999999994,Total infected derivative,0%,Vaccine Efficacy 70%,Low
762,30.0,4.992000000000004,Total infected derivative,0%,Vaccine Efficacy 70%,Low
763,31.0,4.560100000000006,Total infected derivative,0%,Vaccine Efficacy 70%,Low
764,32.0,4.056100000000001,Total infected derivative,0%,Vaccine Efficacy 70%,Low
765,33.0,3.386799999999994,Total infected derivative,0%,Vaccine Efficacy 70%,Low
766,34.0,2.4509000000000043,Total infected derivative,0%,Vaccine Efficacy 70%,Low
767,35.0,2.1012000000000057,Total infected derivative,0%,Vaccine Efficacy 70%,Low
768,36.0,2.1011999999999915,Total infected derivative,0%,Vaccine Efficacy 70%,Low
769,37.0,1.9098000000000042,Total infected derivative,0%,Vaccine Efficacy 70%,Low
770,38.0,1.8006000000000029,Total infected derivative,0%,Vaccine Efficacy 70%,Low
771,39.0,1.6102499999999935,Total infected derivative,0%,Vaccine Efficacy 70%,Low
772,40.0,1.2144499999999994,Total infected derivative,0%,Vaccine Efficacy 70%,Low
773,41.0,0.8647500000000008,Total infected derivative,0%,Vaccine Efficacy 70%,Low
774,42.0,0.7544999999999931,Total infected derivative,0%,Vaccine Efficacy 70%,Low
775,43.0,0.6903499999999951,Total infected derivative,0%,Vaccine Efficacy 70%,Low
776,44.0,0.5962000000000103,Total infected derivative,0%,Vaccine Efficacy 70%,Low
777,45.0,0.5431000000000097,Total infected derivative,0%,Vaccine Efficacy 70%,Low
778,46.0,0.4919999999999902,Total infected derivative,0%,Vaccine Efficacy 70%,Low
779,47.0,0.36469999999999914,Total infected derivative,0%,Vaccine Efficacy 70%,Low
780,48.0,0.24950000000001182,Total infected derivative,0%,Vaccine Efficacy 70%,Low
781,49.0,0.21944999999999482,Total infected derivative,0%,Vaccine Efficacy 70%,Low
782,50.0,0.21844999999999004,Total infected derivative,0%,Vaccine Efficacy 70%,Low
783,51.0,0.19639999999999702,Total infected derivative,0%,Vaccine Efficacy 70%,Low
784,52.0,0.16830000000000211,Total infected derivative,0%,Vaccine Efficacy 70%,Low
785,53.0,0.15529999999999688,Total infected derivative,0%,Vaccine Efficacy 70%,Low
786,54.0,0.1322499999999991,Total infected derivative,0%,Vaccine Efficacy 70%,Low
787,55.0,0.09215000000000373,Total infected derivative,0%,Vaccine Efficacy 70%,Low
788,56.0,0.08214999999999861,Total infected derivative,0%,Vaccine Efficacy 70%,Low
789,57.0,0.08920000000000528,Total infected derivative,0%,Vaccine Efficacy 70%,Low
790,58.0,0.08320000000000505,Total infected derivative,0%,Vaccine Efficacy 70%,Low
791,59.0,0.08220000000000027,Total infected derivative,0%,Vaccine Efficacy 70%,Low
792,60.0,,Total infected derivative,0%,Vaccine Efficacy 70%,Low
793,0.0,0.06409999999999627,Total infected derivative,10%,Vaccine Efficacy 70%,Low
794,1.0,0.16030000000000655,Total infected derivative,10%,Vaccine Efficacy 70%,Low
795,2.0,0.4268000000000143,Total infected derivative,10%,Vaccine Efficacy 70%,Low
796,3.0,0.9358499999999879,Total infected derivative,10%,Vaccine Efficacy 70%,Low
797,4.0,1.66334999999998,Total infected derivative,10%,Vaccine Efficacy 70%,Low
798,5.0,1.7875999999999976,Total infected derivative,10%,Vaccine Efficacy 70%,Low
799,6.0,1.3507000000000176,Total infected derivative,10%,Vaccine Efficacy 70%,Low
800,7.0,2.1513000000000204,Total infected derivative,10%,Vaccine Efficacy 70%,Low
801,8.0,3.9689500000000066,Total infected derivative,10%,Vaccine Efficacy 70%,Low
802,9.0,5.5210500000000025,Total infected derivative,10%,Vaccine Efficacy 70%,Low
803,10.0,6.9839999999999804,Total infected derivative,10%,Vaccine Efficacy 70%,Low
804,11.0,8.439849999999993,Total infected derivative,10%,Vaccine Efficacy 70%,Low
805,12.0,8.000000000000014,Total infected derivative,10%,Vaccine Efficacy 70%,Low
806,13.0,5.800600000000017,Total infected derivative,10%,Vaccine Efficacy 70%,Low
807,14.0,6.671300000000002,Total infected derivative,10%,Vaccine Efficacy 70%,Low
808,15.0,9.474949999999993,Total infected derivative,10%,Vaccine Efficacy 70%,Low
809,16.0,11.123249999999999,Total infected derivative,10%,Vaccine Efficacy 70%,Low
810,17.0,12.343699999999998,Total infected derivative,10%,Vaccine Efficacy 70%,Low
811,18.0,12.891750000000002,Total infected derivative,10%,Vaccine Efficacy 70%,Low
812,19.0,11.207399999999993,Total infected derivative,10%,Vaccine Efficacy 70%,Low
813,20.0,8.1323,Total infected derivative,10%,Vaccine Efficacy 70%,Low
814,21.0,7.941900000000004,Total infected derivative,10%,Vaccine Efficacy 70%,Low
815,22.0,9.521,Total infected derivative,10%,Vaccine Efficacy 70%,Low
816,23.0,9.9559,Total infected derivative,10%,Vaccine Efficacy 70%,Low
817,24.0,9.677399999999992,Total infected derivative,10%,Vaccine Efficacy 70%,Low
818,25.0,9.207449999999994,Total infected derivative,10%,Vaccine Efficacy 70%,Low
819,26.0,7.82565000000001,Total infected derivative,10%,Vaccine Efficacy 70%,Low
820,27.0,5.689350000000005,Total infected derivative,10%,Vaccine Efficacy 70%,Low
821,28.0,5.2174499999999995,Total infected derivative,10%,Vaccine Efficacy 70%,Low
822,29.0,5.7174499999999995,Total infected derivative,10%,Vaccine Efficacy 70%,Low
823,30.0,5.472949999999997,Total infected derivative,10%,Vaccine Efficacy 70%,Low
824,31.0,5.106200000000001,Total infected derivative,10%,Vaccine Efficacy 70%,Low
825,32.0,4.763549999999995,Total infected derivative,10%,Vaccine Efficacy 70%,Low
826,33.0,3.8978000000000037,Total infected derivative,10%,Vaccine Efficacy 70%,Low
827,34.0,2.794550000000001,Total infected derivative,10%,Vaccine Efficacy 70%,Low
828,35.0,2.4829500000000024,Total infected derivative,10%,Vaccine Efficacy 70%,Low
829,36.0,2.466949999999997,Total infected derivative,10%,Vaccine Efficacy 70%,Low
830,37.0,2.2555499999999995,Total infected derivative,10%,Vaccine Efficacy 70%,Low
831,38.0,2.069100000000006,Total infected derivative,10%,Vaccine Efficacy 70%,Low
832,39.0,1.9087499999999977,Total infected derivative,10%,Vaccine Efficacy 70%,Low
833,40.0,1.6233000000000004,Total infected derivative,10%,Vaccine Efficacy 70%,Low
834,41.0,1.1913999999999874,Total infected derivative,10%,Vaccine Efficacy 70%,Low
835,42.0,0.9999499999999983,Total infected derivative,10%,Vaccine Efficacy 70%,Low
836,43.0,0.9749500000000069,Total infected derivative,10%,Vaccine Efficacy 70%,Low
837,44.0,0.9428999999999945,Total infected derivative,10%,Vaccine Efficacy 70%,Low
838,45.0,0.8757500000000107,Total infected derivative,10%,Vaccine Efficacy 70%,Low
839,46.0,0.7955500000000058,Total infected derivative,10%,Vaccine Efficacy 70%,Low
840,47.0,0.6633499999999941,Total infected derivative,10%,Vaccine Efficacy 70%,Low
841,48.0,0.44695000000000107,Total infected derivative,10%,Vaccine Efficacy 70%,Low
842,49.0,0.37675000000000125,Total infected derivative,10%,Vaccine Efficacy 70%,Low
843,50.0,0.3747500000000059,Total infected derivative,10%,Vaccine Efficacy 70%,Low
844,51.0,0.3356499999999869,Total infected derivative,10%,Vaccine Efficacy 70%,Low
845,52.0,0.31059999999999377,Total infected derivative,10%,Vaccine Efficacy 70%,Low
846,53.0,0.28155000000000996,Total infected derivative,10%,Vaccine Efficacy 70%,Low
847,54.0,0.22145000000000437,Total infected derivative,10%,Vaccine Efficacy 70%,Low
848,55.0,0.15330000000000155,Total infected derivative,10%,Vaccine Efficacy 70%,Low
849,56.0,0.12624999999999886,Total infected derivative,10%,Vaccine Efficacy 70%,Low
850,57.0,0.11730000000000018,Total infected derivative,10%,Vaccine Efficacy 70%,Low
851,58.0,0.10824999999999818,Total infected derivative,10%,Vaccine Efficacy 70%,Low
852,59.0,0.09420000000000073,Total infected derivative,10%,Vaccine Efficacy 70%,Low
853,60.0,,Total infected derivative,10%,Vaccine Efficacy 70%,Low
854,0.0,0.07219999999995252,Total infected derivative,40%,Vaccine Efficacy 70%,Low
855,1.0,0.14229999999997744,Total infected derivative,40%,Vaccine Efficacy 70%,Low
856,2.0,0.3427000000000078,Total infected derivative,40%,Vaccine Efficacy 70%,Low
857,3.0,0.6653499999999894,Total infected derivative,40%,Vaccine Efficacy 70%,Low
858,4.0,1.1062000000000012,Total infected derivative,40%,Vaccine Efficacy 70%,Low
859,5.0,1.1493000000000393,Total infected derivative,40%,Vaccine Efficacy 70%,Low
860,6.0,0.8696999999999946,Total infected derivative,40%,Vaccine Efficacy 70%,Low
861,7.0,1.344699999999989,Total infected derivative,40%,Vaccine Efficacy 70%,Low
862,8.0,2.3658000000000072,Total infected derivative,40%,Vaccine Efficacy 70%,Low
863,9.0,3.158299999999997,Total infected derivative,40%,Vaccine Efficacy 70%,Low
864,10.0,3.865700000000004,Total infected derivative,40%,Vaccine Efficacy 70%,Low
865,11.0,4.745499999999993,Total infected derivative,40%,Vaccine Efficacy 70%,Low
866,12.0,4.382800000000003,Total infected derivative,40%,Vaccine Efficacy 70%,Low
867,13.0,3.14530000000002,Total infected derivative,40%,Vaccine Efficacy 70%,Low
868,14.0,3.749449999999996,Total infected derivative,40%,Vaccine Efficacy 70%,Low
869,15.0,5.457899999999981,Total infected derivative,40%,Vaccine Efficacy 70%,Low
870,16.0,6.423850000000002,Total infected derivative,40%,Vaccine Efficacy 70%,Low
871,17.0,7.036050000000003,Total infected derivative,40%,Vaccine Efficacy 70%,Low
