,day,values,values_type,type,type_pretty,vaccine_efficacy,prevalence
2002,55.0,0.03148571428571196,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,High
2003,56.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,High
2004,57.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,High
2005,58.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,High
2183,0.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2184,1.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2185,2.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2186,3.0,16.94504285714286,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2187,4.0,18.908107142857144,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2188,5.0,20.25823571428571,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2189,6.0,19.957335714285716,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2190,7.0,18.01572857142858,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2191,8.0,15.070399999999998,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2192,9.0,12.225564285714281,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2193,10.0,10.10991428571428,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2194,11.0,8.16775714285714,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2195,12.0,6.260671428571428,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2196,13.0,4.737057142857146,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2197,14.0,3.5821500000000004,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2198,15.0,2.729607142857142,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2199,16.0,2.1350142857142873,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2200,17.0,1.7113000000000005,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2201,18.0,1.4258642857142871,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2202,19.0,1.2679642857142872,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2203,20.0,1.194249999999999,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2204,21.0,1.1732357142857137,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2205,22.0,1.1802357142857147,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2206,23.0,1.1853571428571406,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2207,24.0,1.1767785714285706,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2208,25.0,1.1557357142857154,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2209,26.0,1.1129357142857117,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2210,27.0,1.0449499999999978,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2211,28.0,0.948607142857142,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2212,29.0,0.83752857142857,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2213,30.0,0.7432071428571447,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2214,31.0,0.6770642857142865,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2215,32.0,0.6067714285714263,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2216,33.0,0.5200357142857155,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2217,34.0,0.4391714285714292,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2218,35.0,0.3717499999999997,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2219,36.0,0.3147642857142858,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2220,37.0,0.2683928571428546,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2221,38.0,0.23132857142857075,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2222,39.0,0.20040714285714295,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2223,40.0,0.17592142857142584,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2224,41.0,0.1529999999999997,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2225,42.0,0.13325000000000184,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2226,43.0,0.11752142857143001,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2227,44.0,0.10506428571428776,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2228,45.0,0.09575714285714453,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2229,46.0,0.08717142857142944,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2230,47.0,0.07686428571428751,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2231,48.0,0.06684285714285919,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2232,49.0,0.05939999999999859,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2233,50.0,0.052249999999998756,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2234,51.0,0.045235714285715684,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2235,52.0,0.04136428571428447,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2236,53.0,0.037785714285711994,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2237,54.0,0.0337857142857132,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2238,55.0,0.03235714285714104,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2239,56.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2240,57.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2241,58.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,High
2419,0.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2420,1.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2421,2.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2422,3.0,9.52292142857143,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2423,4.0,10.775571428571427,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2424,5.0,11.935314285714286,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2425,6.0,12.33467142857143,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2426,7.0,11.788842857142857,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2427,8.0,10.527592857142862,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2428,9.0,9.205242857142862,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2429,10.0,8.184914285714283,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2430,11.0,7.052364285714283,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2431,12.0,5.693807142857143,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2432,13.0,4.46292142857143,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2433,14.0,3.4981428571428563,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2434,15.0,2.7415071428571385,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2435,16.0,2.1400142857142828,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2436,17.0,1.7025571428571433,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2437,18.0,1.3816214285714292,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2438,19.0,1.1319714285714246,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2439,20.0,0.9458999999999967,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2440,21.0,0.8033285714285715,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2441,22.0,0.6979571428571427,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2442,23.0,0.6319571428571422,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2443,24.0,0.5861714285714287,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2444,25.0,0.5524071428571428,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2445,26.0,0.5247714285714286,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2446,27.0,0.48826428571428593,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2447,28.0,0.45219285714285773,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2448,29.0,0.4184214285714306,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2449,30.0,0.3802214285714314,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2450,31.0,0.3528642857142878,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2451,32.0,0.3276500000000035,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2452,33.0,0.2947357142857214,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2453,34.0,0.2652500000000068,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2454,35.0,0.23833571428571682,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2455,36.0,0.21184285714285522,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2456,37.0,0.19194999999999748,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2457,38.0,0.17549285714285442,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2458,39.0,0.1571642857142795,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2459,40.0,0.1399714285714221,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2460,41.0,0.12565714285714233,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2461,42.0,0.11037142857143017,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2462,43.0,0.09692142857142828,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2463,44.0,0.08702857142857161,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2464,45.0,0.07857857142857327,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2465,46.0,0.0725642857142889,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2466,47.0,0.06728571428571684,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2467,48.0,0.06112857142856853,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2468,49.0,0.054814285714282304,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2469,50.0,0.04895000000000087,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2470,51.0,0.04407857142857097,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2471,52.0,0.041221428571426647,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2472,53.0,0.038085714285713834,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2473,54.0,0.03479285714285701,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2474,55.0,0.03292857142857234,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2475,56.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2476,57.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2477,58.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,High
2655,0.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2656,1.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2657,2.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2658,3.0,3.342107142857145,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2659,4.0,3.8628714285714314,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2660,5.0,4.443028571428578,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2661,6.0,4.847392857142866,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2662,7.0,5.020464285714288,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2663,8.0,4.950178571428568,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2664,9.0,4.756085714285709,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2665,10.0,4.5680214285714245,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2666,11.0,4.252242857142854,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2667,12.0,3.7662714285714225,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2668,13.0,3.2403642857142803,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2669,14.0,2.729614285714285,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2670,15.0,2.2782928571428562,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2671,16.0,1.916264285714285,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2672,17.0,1.63925,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2673,18.0,1.4087857142857152,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2674,19.0,1.1959428571428612,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2675,20.0,1.0032928571428588,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2676,21.0,0.8411071428571424,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2677,22.0,0.6962500000000023,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2678,23.0,0.5758714285714299,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2679,24.0,0.49356428571428723,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2680,25.0,0.42042857142857515,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2681,26.0,0.3539928571428581,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2682,27.0,0.29988571428571376,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2683,28.0,0.2505142857142865,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2684,29.0,0.20910714285714352,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2685,30.0,0.1788928571428577,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2686,31.0,0.15243571428571556,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2687,32.0,0.13282142857142634,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2688,33.0,0.1179428571428543,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2689,34.0,0.10391428571428613,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2690,35.0,0.09402857142857256,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2691,36.0,0.08775714285714287,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2692,37.0,0.07989999999999903,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2693,38.0,0.07100714285714105,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2694,39.0,0.06269999999999852,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2695,40.0,0.054978571428571446,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2696,41.0,0.04867857142856938,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2697,42.0,0.04352142857142585,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2698,43.0,0.038792857142855804,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2699,44.0,0.03477857142857081,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2700,45.0,0.03177142857142761,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2701,46.0,0.029064285714284207,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2702,47.0,0.026628571428570273,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2703,48.0,0.025328571428571776,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2704,49.0,0.023899999999999623,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2705,50.0,0.0216142857142866,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2706,51.0,0.019471428571431408,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2707,52.0,0.017614285714285773,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2708,53.0,0.015885714285713802,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2709,54.0,0.013735714285715515,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2710,55.0,0.012457142857144275,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2711,56.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2712,57.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2713,58.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,High
2891,0.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2892,1.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2893,2.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2894,3.0,1.0937642857142862,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2895,4.0,1.4315785714285676,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2896,5.0,2.0203214285714273,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2897,6.0,2.7763928571428544,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2898,7.0,3.6421214285714267,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2899,8.0,4.603185714285712,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2900,9.0,5.463478571428569,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2901,10.0,6.063557142857147,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2902,11.0,6.651457142857147,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2903,12.0,7.335392857142855,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2904,13.0,7.935171428571429,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2905,14.0,8.371900000000004,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2906,15.0,8.641585714285714,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2907,16.0,8.790599999999998,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2908,17.0,8.912392857142853,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2909,18.0,8.931285714285712,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2910,19.0,8.771828571428571,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2911,20.0,8.510307142857144,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2912,21.0,8.18307857142857,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2913,22.0,7.753064285714288,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2914,23.0,7.338957142857144,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2915,24.0,7.027771428571427,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2916,25.0,6.6976857142857105,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2917,26.0,6.295457142857139,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2918,27.0,5.843385714285712,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2919,28.0,5.388335714285715,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2920,29.0,4.966521428571427,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2921,30.0,4.61095,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2922,31.0,4.359857142857146,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2923,32.0,4.086307142857145,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2924,33.0,3.750785714285718,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2925,34.0,3.441457142857144,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2926,35.0,3.137278571428569,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2927,36.0,2.8406642857142828,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2928,37.0,2.6150642857142845,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2929,38.0,2.455757142857142,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2930,39.0,2.2991571428571422,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2931,40.0,2.124242857142856,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2932,41.0,1.9507642857142853,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2933,42.0,1.804328571428572,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2934,43.0,1.6709285714285735,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2935,44.0,1.5544142857142873,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2936,45.0,1.4734071428571431,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2937,46.0,1.399257142857142,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2938,47.0,1.310764285714285,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2939,48.0,1.2155642857142854,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2940,49.0,1.1180785714285708,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2941,50.0,1.0263214285714273,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2942,51.0,0.9490285714285703,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2943,52.0,0.8881785714285704,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2944,53.0,0.8396499999999998,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2945,54.0,0.7900000000000021,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2946,55.0,0.7404857142857152,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2947,56.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2948,57.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
2949,58.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 70%,Low
3127,0.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3128,1.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3129,2.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3130,3.0,0.9053714285714339,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3131,4.0,1.1862285714285778,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3132,5.0,1.678064285714287,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3133,6.0,2.3020285714285684,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3134,7.0,3.008007142857138,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3135,8.0,3.783421428571427,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3136,9.0,4.476821428571432,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3137,10.0,4.9603428571428605,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3138,11.0,5.432278571428572,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3139,12.0,6.0055857142857105,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3140,13.0,6.560414285714285,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3141,14.0,7.030935714285715,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3142,15.0,7.374485714285713,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3143,16.0,7.607064285714278,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3144,17.0,7.799578571428558,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3145,18.0,7.928992857142852,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3146,19.0,7.918114285714291,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3147,20.0,7.785714285714285,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3148,21.0,7.555971428571427,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3149,22.0,7.250478571428573,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3150,23.0,6.969507142857146,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3151,24.0,6.753535714285716,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3152,25.0,6.505314285714283,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3153,26.0,6.179514285714284,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3154,27.0,5.827235714285716,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3155,28.0,5.46865,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3156,29.0,5.0871785714285656,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3157,30.0,4.746928571428569,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3158,31.0,4.4988428571428605,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3159,32.0,4.231592857142859,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3160,33.0,3.9079499999999987,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3161,34.0,3.5707071428571426,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3162,35.0,3.2407785714285713,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3163,36.0,2.9439000000000033,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3164,37.0,2.700400000000002,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3165,38.0,2.524914285714284,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3166,39.0,2.3681785714285724,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3167,40.0,2.200964285714288,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3168,41.0,2.04922142857143,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3169,42.0,1.9063714285714306,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3170,43.0,1.7649500000000011,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3171,44.0,1.6362714285714293,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3172,45.0,1.538507142857144,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3173,46.0,1.4423214285714263,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3174,47.0,1.3217999999999983,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3175,48.0,1.1966857142857146,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3176,49.0,1.082735714285712,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3177,50.0,0.9799642857142843,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3178,51.0,0.9072571428571417,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3179,52.0,0.866035714285711,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3180,53.0,0.8255071428571422,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
3181,54.0,0.779835714285712,trend,Total infected derivative spline,10%,Vaccine Efficacy 70%,Low
